date,ticker,year,month,day_of_week,open,close,high,low,volume,return_close_open,return_prev_close,volatility_20_days,run_id,ingested_at_utc
2020-01-10,GLD,2020,1,4,146.22000122070312,146.91000366210938,146.99000549316406,146.1699981689453,6183300,0.004718933358267223,0.006026192495848015,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-10,QQQ,2020,1,4,219.85000610351562,218.42999267578125,219.8699951171875,218.0399932861328,21898500,-0.006459010181085765,-0.0025572528578263753,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-10,SPY,2020,1,4,327.2900085449219,325.7099914550781,327.4599914550781,325.20001220703125,53029300,-0.004827575082014416,-0.002877705369570993,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-13,GLD,2020,1,0,146.35000610351562,145.82000732421875,146.3800048828125,145.77999877929688,7593800,-0.0036214469230838203,-0.007419483430124996,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-13,QQQ,2020,1,0,219.3300018310547,220.9499969482422,220.97999572753906,218.97999572753906,22756900,0.0073861081642417,0.011536896749346104,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-13,SPY,2020,1,0,326.3900146484375,327.95001220703125,327.9599914550781,325.9200134277344,47086800,0.004779550502713941,0.006877347366428754,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-14,GLD,2020,1,1,145.4199981689453,145.69000244140625,145.80999755859375,145.0800018310547,6589700,0.0018567203676295835,-0.0008915435213457945,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-14,QQQ,2020,1,1,220.83999633789062,220.0800018310547,221.2100067138672,219.74000549316406,24418100,-0.0034413807255870774,-0.003937520385625115,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-14,SPY,2020,1,1,327.4700012207031,327.45001220703125,328.6199951171875,326.8399963378906,62832800,-6.104074754133927e-05,-0.0015246225991427664,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-15,GLD,2020,1,2,146.2100067138672,146.5399932861328,146.72999572753906,145.82000732421875,6510000,0.0022569356207705286,0.005834242779070742,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-15,QQQ,2020,1,2,220.1999969482422,220.1699981689453,221.1999969482422,219.4499969482422,25742100,-0.00013623424029350094,0.0004089255595323138,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-15,SPY,2020,1,2,327.3500061035156,328.19000244140625,329.0199890136719,327.260009765625,72056600,0.002566049556220258,0.0022598570981489097,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-16,GLD,2020,1,3,146.27000427246094,146.30999755859375,146.47000122070312,145.75999450683594,6069100,0.00027342096783094345,-0.0015695082440052577,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-16,QQQ,2020,1,3,221.27000427246094,222.27999877929688,222.32000732421875,220.8000030517578,18805000,0.004564534222145538,0.00958350650815043,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-16,SPY,2020,1,3,329.70001220703125,330.9200134277344,330.9200134277344,329.45001220703125,54050300,0.00370033720210189,0.008318385587676502,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-17,GLD,2020,1,4,146.50999450683594,146.5800018310547,146.99000549316406,146.30999755859375,11121100,0.00047783309564920887,0.0018454259925253513,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-17,QQQ,2020,1,4,223.27999877929688,223.3800048828125,223.55999755859375,222.1199951171875,24325200,0.00044789548576841824,0.0049487408203912064,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-17,SPY,2020,1,4,331.70001220703125,331.95001220703125,332.17999267578125,330.8500061035156,95846000,0.0007536930684342634,0.0031125309364881115,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-21,GLD,2020,1,1,145.77000427246094,146.74000549316406,146.86000061035156,145.5500030517578,6086100,0.006654326626005175,0.0010915790702048511,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-21,QQQ,2020,1,1,222.75999450683594,223.27999877929688,223.83999633789062,222.66000366210938,21146300,0.002334370108116428,-0.0004476949652144624,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-21,SPY,2020,1,1,330.8999938964844,331.29998779296875,332.17999267578125,330.82000732421875,77742400,0.0012088059953531015,-0.001958199699227836,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-22,GLD,2020,1,2,146.67999267578125,146.7899932861328,146.80999755859375,146.3800048828125,4778200,0.0007499360229360375,0.0003406555206315609,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-22,QQQ,2020,1,2,224.41000366210938,223.8699951171875,225.14999389648438,223.58999633789062,20736400,-0.002406347917247742,0.0026424056839673415,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-22,SPY,2020,1,2,332.239990234375,331.3399963378906,332.95001220703125,331.1700134277344,48914900,-0.0027088668520893113,0.00012076228915192111,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-23,GLD,2020,1,3,147.0,147.1199951171875,147.6199951171875,146.6199951171875,8419800,0.0008162933142006803,0.002248122121045526,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-23,QQQ,2020,1,3,223.74000549316406,224.58999633789062,224.69000244140625,222.6999969482422,26496100,0.003799011459095241,0.003216157754085014,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-23,SPY,2020,1,3,330.6300048828125,331.7200012207031,332.1700134277344,329.4100036621094,51963000,0.0032967254084424673,0.0011468729613461903,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-24,GLD,2020,1,4,146.89999389648438,147.97999572753906,148.3800048828125,146.88999938964844,9919900,0.007351952865401271,0.005845572586286041,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-24,QQQ,2020,1,4,225.63999938964844,222.6999969482422,225.8800048828125,221.6699981689453,37436500,-0.013029615535183904,-0.008415332029325873,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-24,SPY,2020,1,4,332.44000244140625,328.7699890136719,332.5299987792969,327.3599853515625,87578400,-0.011039626401101439,-0.008893079091328304,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-27,GLD,2020,1,0,149.24000549316406,148.99000549316406,149.32000732421875,148.4600067138672,9988100,-0.0016751540525201283,0.006825312844883635,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-27,QQQ,2020,1,0,217.6699981689453,218.10000610351562,219.27999877929688,217.17999267578125,42264400,0.001975503919637838,-0.020655549653176064,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-27,SPY,2020,1,0,323.0299987792969,323.5,325.1199951171875,322.6600036621094,84062500,0.0014549770067152276,-0.016029410194896898,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-28,GLD,2020,1,1,148.36000061035156,147.66000366210938,148.55999755859375,147.52999877929688,7543100,-0.004718232308994386,-0.008926785569624784,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-28,QQQ,2020,1,1,219.63999938964844,221.4499969482422,221.9600067138672,219.05999755859375,26731900,0.008240746510760802,0.015359884231899379,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-28,SPY,2020,1,1,325.05999755859375,326.8900146484375,327.8500061035156,323.6000061035156,63834000,0.005629782512730992,0.010479179747874712,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-29,GLD,2020,1,2,147.6999969482422,148.4600067138672,148.55999755859375,147.61000061035156,5013100,0.005145631559432778,0.005417872354848807,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-29,QQQ,2020,1,2,222.67999267578125,221.80999755859375,222.92999267578125,220.8300018310547,28924500,-0.003906929880558241,0.0016256519092916477,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-29,SPY,2020,1,2,328.3800048828125,326.6199951171875,328.6300048828125,326.3999938964844,53888900,-0.005359673973612026,-0.0008260256329346571,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-30,GLD,2020,1,3,148.69000244140625,148.47000122070312,149.30999755859375,148.00999450683594,9119500,-0.0014795965908321249,6.732120695107646e-05,0.0,batch_001,2025-12-06 16:26:46.671433
2020-01-30,QQQ,2020,1,3,220.3800048828125,222.60000610351562,222.6999969482422,219.69000244140625,39568100,0.010073514708757789,0.0035616453433897632,0.0,batch_001,2025-12-06 16:26:34.794553
2020-01-30,SPY,2020,1,3,324.3599853515625,327.67999267578125,327.9100036621094,323.5400085449219,75491800,0.010235563799956118,0.003245354156022895,0.0,batch_001,2025-12-06 16:26:20.697858
2020-01-31,GLD,2020,1,4,148.8800048828125,149.3300018310547,149.67999267578125,148.80999755859375,14788300,0.0030225479143179256,0.005792420039608892,0.005995015016809813,batch_001,2025-12-06 16:26:46.671433
2020-01-31,QQQ,2020,1,4,223.52999877929688,219.07000732421875,223.55999755859375,218.2899932861328,52015800,-0.019952540953940206,-0.015858035411083105,0.00898272965009627,batch_001,2025-12-06 16:26:34.794553
2020-01-31,SPY,2020,1,4,327.0,321.7300109863281,327.1700134277344,320.7300109863281,113845600,-0.01611617435373662,-0.018157903510881312,0.007552639314620561,batch_001,2025-12-06 16:26:20.697858
2020-02-03,GLD,2020,2,0,148.66000366210938,148.36000061035156,148.77999877929688,147.67999267578125,9105300,-0.0020180481929738953,-0.006495688802043542,0.005632302390338477,batch_001,2025-12-06 16:26:46.671433
2020-02-03,QQQ,2020,2,0,220.13999938964844,222.3800048828125,222.88999938964844,219.99000549316406,25408600,0.01017536794482881,0.01510931413671357,0.00921584546609426,batch_001,2025-12-06 16:26:34.794553
2020-02-03,SPY,2020,2,0,323.3500061035156,324.1199951171875,326.1600036621094,323.2200012207031,69083000,0.0023812865289551738,0.0074285396116215985,0.00755383146292794,batch_001,2025-12-06 16:26:20.697858
2020-02-04,GLD,2020,2,1,146.97000122070312,146.42999267578125,147.02999877929688,145.8000030517578,10525600,-0.003674277338481821,-0.01300895070524588,0.005960341984766271,batch_001,2025-12-06 16:26:46.671433
2020-02-04,QQQ,2020,2,1,225.4199981689453,227.47000122070312,227.86000061035156,224.64999389648438,30691200,0.00909414900368067,0.0228887320178488,0.0103093834002517,batch_001,2025-12-06 16:26:34.794553
2020-02-04,SPY,2020,2,1,328.07000732421875,329.05999755859375,330.010009765625,327.7200012207031,62573200,0.003017618838276281,0.015241276427948147,0.008235652229156473,batch_001,2025-12-06 16:26:20.697858
2020-02-05,GLD,2020,2,2,146.3800048828125,146.61000061035156,146.80999755859375,146.16000366210938,6160700,0.0015712236635269296,0.0012293105482077404,0.005889201671352964,batch_001,2025-12-06 16:26:46.671433
2020-02-05,QQQ,2020,2,2,230.2100067138672,228.22000122070312,230.25,226.85000610351562,38534800,-0.008644304917802647,0.0032971380664490457,0.010287431606542505,batch_001,2025-12-06 16:26:34.794553
2020-02-05,SPY,2020,2,2,332.2699890136719,332.8599853515625,333.0899963378906,330.6700134277344,65951100,0.0017756534065625424,0.011548008938072396,0.008519471159908086,batch_001,2025-12-06 16:26:20.697858
2020-02-06,GLD,2020,2,3,147.27999877929688,147.39999389648438,147.6300048828125,147.0,4819800,0.0008147414325234751,0.005388399719282511,0.005780635399396814,batch_001,2025-12-06 16:26:46.671433
2020-02-06,QQQ,2020,2,3,228.7899932861328,230.19000244140625,230.25,227.97999572753906,22467100,0.006119188759809686,0.008632027036044043,0.010316680211191274,batch_001,2025-12-06 16:26:34.794553
2020-02-06,SPY,2020,2,3,333.9100036621094,333.9800109863281,334.19000244140625,332.79998779296875,50359700,0.00020965925983335287,0.0033648551464744436,0.00848523259732271,batch_001,2025-12-06 16:26:20.697858
2020-02-07,GLD,2020,2,4,147.8300018310547,147.7899932861328,148.17999267578125,147.33999633789062,6379300,-0.00027063887185497143,0.002645857569860688,0.005634510137491089,batch_001,2025-12-06 16:26:46.671433
2020-02-07,QQQ,2020,2,4,229.16000366210938,229.1999969482422,230.44000244140625,228.5399932861328,25884900,0.00017452123186287598,-0.004300818813432472,0.01035343393308608,batch_001,2025-12-06 16:26:34.794553
2020-02-07,SPY,2020,2,4,332.82000732421875,332.20001220703125,333.989990234375,331.6000061035156,64139400,-0.001862854105953816,-0.005329656628371482,0.008519310796548801,batch_001,2025-12-06 16:26:20.697858
2020-02-10,GLD,2020,2,0,148.2100067138672,148.1699981689453,148.4499969482422,147.91000366210938,5793600,-0.0002699449639666714,0.0025712490701368385,0.0055114748003001505,batch_001,2025-12-06 16:26:46.671433
2020-02-10,QQQ,2020,2,0,228.44000244140625,231.97000122070312,231.97999572753906,228.3800048828125,21478900,0.015452629756481913,0.012085533635877166,0.010506103690486051,batch_001,2025-12-06 16:26:34.794553
2020-02-10,SPY,2020,2,0,331.2300109863281,334.67999267578125,334.75,331.19000244140625,42070000,0.010415667587546971,0.007465323231850007,0.00859298111714457,batch_001,2025-12-06 16:26:20.697858
2020-02-11,GLD,2020,2,1,148.02999877929688,147.66000366210938,148.16000366210938,147.00999450683594,5179400,-0.0024994603812646026,-0.0034419552752806837,0.005279779269364665,batch_001,2025-12-06 16:26:46.671433
2020-02-11,QQQ,2020,2,1,233.25,232.00999450683594,234.02000427246094,231.39999389648438,30198000,-0.005316207902096731,0.00017240714714117367,0.010329573427497084,batch_001,2025-12-06 16:26:34.794553
2020-02-11,SPY,2020,2,1,336.1600036621094,335.260009765625,337.0199890136719,334.67999267578125,54864500,-0.0026772783397188507,0.001733049786473595,0.008496676332558422,batch_001,2025-12-06 16:26:20.697858
2020-02-12,GLD,2020,2,2,147.4199981689453,147.5399932861328,147.80999755859375,147.16000366210938,5040600,0.0008139677023329221,-0.0008127480224853212,0.005278605199303925,batch_001,2025-12-06 16:26:46.671433
2020-02-12,QQQ,2020,2,2,233.3800048828125,234.27000427246094,234.3800048828125,232.8000030517578,24471300,0.003813520314627358,0.009741001763432289,0.010334027506550858,batch_001,2025-12-06 16:26:34.794553
2020-02-12,SPY,2020,2,2,336.8299865722656,337.4200134277344,337.6499938964844,336.42999267578125,43992700,0.0017517052489094877,0.006442771577855,0.008551902256090602,batch_001,2025-12-06 16:26:20.697858
2020-02-13,GLD,2020,2,3,148.24000549316406,148.3800048828125,148.5800018310547,147.9499969482422,7082100,0.0009444103107166535,0.00569345014846645,0.005271408621282685,batch_001,2025-12-06 16:26:46.671433
2020-02-13,QQQ,2020,2,3,232.63999938964844,233.97000122070312,234.92999267578125,232.36000061035156,22773200,0.0057169955061213236,-0.0012805867003310434,0.010364729886260282,batch_001,2025-12-06 16:26:34.794553
2020-02-13,SPY,2020,2,3,335.8599853515625,337.05999755859375,338.1199951171875,335.55999755859375,54501900,0.003572953788392307,-0.0010669665544831286,0.008569410690995555,batch_001,2025-12-06 16:26:20.697858
2020-02-14,GLD,2020,2,4,148.74000549316406,149.0,149.1300048828125,148.6300048828125,5345400,0.0017479796775178053,0.004178427664004669,0.005301362029720385,batch_001,2025-12-06 16:26:46.671433
2020-02-14,QQQ,2020,2,4,234.33999633789062,234.63999938964844,234.86000061035156,233.5500030517578,23438500,0.0012802042179997455,0.002863607152411518,0.01025163396101465,batch_001,2025-12-06 16:26:34.794553
2020-02-14,SPY,2020,2,4,337.510009765625,337.6000061035156,337.7300109863281,336.20001220703125,64582200,0.0002666479075779726,0.0016021140118473998,0.008412928542750005,batch_001,2025-12-06 16:26:20.697858
2020-02-18,GLD,2020,2,1,149.8800048828125,150.91000366210938,151.08999633789062,149.47000122070312,11524900,0.006872156029766651,0.012818816524224008,0.0059320047376818525,batch_001,2025-12-06 16:26:46.671433
2020-02-18,QQQ,2020,2,1,233.5,234.72999572753906,235.1699981689453,233.25,24394500,0.005267647655413544,0.0003835507079983369,0.010251142603059154,batch_001,2025-12-06 16:26:34.794553
2020-02-18,SPY,2020,2,1,336.510009765625,336.7300109863281,337.6700134277344,335.2099914550781,57226200,0.0006537731845075072,-0.0025769997081124263,0.00843509094080865,batch_001,2025-12-06 16:26:20.697858
2020-02-19,GLD,2020,2,2,151.0,151.7899932861328,151.82000732421875,150.82000732421875,9269800,0.005231743616773593,0.005831221275388376,0.006010107361723328,batch_001,2025-12-06 16:26:46.671433
2020-02-19,QQQ,2020,2,2,236.1300048828125,236.97999572753906,237.47000122070312,235.85000610351562,22230500,0.0035996731764283796,0.009585481365626869,0.010342786396715742,batch_001,2025-12-06 16:26:34.794553
2020-02-19,SPY,2020,2,2,337.7900085449219,338.3399963378906,339.0799865722656,337.4800109863281,48814700,0.001628194378329602,0.00478123511131856,0.008455840413404372,batch_001,2025-12-06 16:26:20.697858
2020-02-20,GLD,2020,2,3,152.0,152.41000366210938,152.8300018310547,151.9499969482422,8457300,0.002697392513877467,0.004084659090851872,0.006023491260171006,batch_001,2025-12-06 16:26:46.671433
2020-02-20,QQQ,2020,2,3,236.4600067138672,234.77999877929688,236.9499969482422,231.8800048828125,42604000,-0.007104829091048945,-0.009283471127966347,0.010703949222120182,batch_001,2025-12-06 16:26:34.794553
2020-02-20,SPY,2020,2,3,337.739990234375,336.95001220703125,338.6400146484375,333.67999267578125,74163400,-0.002339012406542512,-0.004108246574168639,0.00853376420109317,batch_001,2025-12-06 16:26:20.697858
2020-02-21,GLD,2020,2,4,154.42999267578125,154.6999969482422,155.22000122070312,154.17999267578125,16344500,0.0017483927039211818,0.015025216397275942,0.0067019847005121164,batch_001,2025-12-06 16:26:46.671433
2020-02-21,QQQ,2020,2,4,233.61000061035156,230.27000427246094,234.00999450683594,229.32000732421875,66017200,-0.014297317448586255,-0.0192094494006515,0.011742200525708627,batch_001,2025-12-06 16:26:34.794553
2020-02-21,SPY,2020,2,4,335.4700012207031,333.4800109863281,335.80999755859375,332.5799865722656,113788200,-0.005931946901761272,-0.010298267087080704,0.00889081373429957,batch_001,2025-12-06 16:26:20.697858
2020-02-24,GLD,2020,2,0,158.5,156.08999633789062,158.52999877929688,155.36000061035156,27171000,-0.015205070423402996,0.008985128746405113,0.0068193135591003515,batch_001,2025-12-06 16:26:46.671433
2020-02-24,QQQ,2020,2,0,221.67999267578125,221.38999938964844,224.25,220.25999450683594,84522600,-0.0013081617453720466,-0.03856344603314232,0.014635717095051116,batch_001,2025-12-06 16:26:34.794553
2020-02-24,SPY,2020,2,0,323.1400146484375,322.4200134277344,333.55999755859375,321.239990234375,161088400,-0.0022281400880867553,-0.03316539880720826,0.011489027588057614,batch_001,2025-12-06 16:26:20.697858
2020-02-25,GLD,2020,2,1,155.1199951171875,153.3000030517578,156.0800018310547,152.91000366210938,28091500,-0.011732801203705234,-0.017874260693127697,0.00814025587308924,batch_001,2025-12-06 16:26:46.671433
2020-02-25,QQQ,2020,2,1,223.25,215.3699951171875,223.99000549316406,214.74000549316406,97743000,-0.03529677439109742,-0.02719185278945535,0.01517958391341467,batch_001,2025-12-06 16:26:34.794553
2020-02-25,SPY,2020,2,1,323.94000244140625,312.6499938964844,324.6099853515625,311.69000244140625,218913200,-0.03485215922650366,-0.030302149756096908,0.012841206117923044,batch_001,2025-12-06 16:26:20.697858
2020-02-26,GLD,2020,2,2,153.82000732421875,153.97000122070312,155.27999877929688,152.89999389648438,17912500,0.0009751260521540663,0.004370503298157802,0.0077825636467474335,batch_001,2025-12-06 16:26:46.671433
2020-02-26,QQQ,2020,2,2,216.7100067138672,216.47999572753906,220.27999877929688,214.89999389648438,79537700,-0.0010613768594074189,0.005153924109751573,0.014784075518550417,batch_001,2025-12-06 16:26:34.794553
2020-02-26,SPY,2020,2,2,314.17999267578125,311.5,318.1099853515625,310.70001220703125,194773800,-0.008530118843521887,-0.0036782149973914047,0.012525170410038066,batch_001,2025-12-06 16:26:20.697858
2020-02-27,GLD,2020,2,3,155.5800018310547,154.0,156.27000427246094,153.89999389648438,27878500,-0.010155558635167143,0.00019483522153040944,0.007753771698886536,batch_001,2025-12-06 16:26:46.671433
2020-02-27,QQQ,2020,2,3,210.89999389648438,205.63999938964844,216.4199981689453,205.5,121822600,-0.024940704879383213,-0.050073893901650846,0.018378307650975475,batch_001,2025-12-06 16:26:34.794553
2020-02-27,SPY,2020,2,3,305.4599914550781,297.510009765625,311.55999755859375,297.510009765625,284353500,-0.026026261742439265,-0.044911686145666097,0.015718286616149418,batch_001,2025-12-06 16:26:20.697858
2020-02-28,GLD,2020,2,4,152.7100067138672,148.3800048828125,152.77000427246094,147.0500030517578,42699600,-0.028354407967303766,-0.03649347478693177,0.011569918497303915,batch_001,2025-12-06 16:26:46.671433
2020-02-28,QQQ,2020,2,4,198.63999938964844,205.8000030517578,207.1699981689453,198.1699981689453,148173700,0.03604512527240019,0.0007780765540958967,0.018331584314207512,batch_001,2025-12-06 16:26:34.794553
2020-02-28,SPY,2020,2,4,288.70001220703125,296.260009765625,297.8900146484375,285.5400085449219,384975800,0.026186343051389824,-0.004201539306138757,0.015612071290743667,batch_001,2025-12-06 16:26:20.697858
2020-03-02,GLD,2020,3,0,150.0,149.1999969482422,150.72999572753906,149.0399932861328,16295400,-0.005333353678385416,0.005526297603759334,0.011563098568362212,batch_001,2025-12-06 16:26:46.671433
2020-03-02,QQQ,2020,3,0,208.8800048828125,216.4199981689453,216.57000732421875,205.94000244140625,112933900,0.036097247749314054,0.05160347405105048,0.02185504861808238,batch_001,2025-12-06 16:26:34.794553
2020-03-02,SPY,2020,3,0,298.2099914550781,309.0899963378906,309.1600036621094,294.4599914550781,238703600,0.03648437408057619,0.043306508301324875,0.01862562934988424,batch_001,2025-12-06 16:26:20.697858
2020-03-03,GLD,2020,3,1,150.83999633789062,153.88999938964844,155.24000549316406,150.74000549316406,28687700,0.02022012149168728,0.031434333360162325,0.013402296988798874,batch_001,2025-12-06 16:26:46.671433
2020-03-03,QQQ,2020,3,1,217.11000061035156,209.47999572753906,219.61000061035156,207.6199951171875,131953500,-0.03514349804874308,-0.03206728814399418,0.02262748677354696,batch_001,2025-12-06 16:26:34.794553
2020-03-03,SPY,2020,3,1,309.5,300.239990234375,313.8399963378906,297.57000732421875,300139100,-0.02991925610864297,-0.02863245724019159,0.019410450694493632,batch_001,2025-12-06 16:26:20.697858
2020-03-04,GLD,2020,3,2,154.39999389648438,154.16000366210938,154.9600067138672,153.6999969482422,12315500,-0.0015543409576550798,0.0017545277375516921,0.01293535501762996,batch_001,2025-12-06 16:26:46.671433
2020-03-04,QQQ,2020,3,2,213.32000732421875,218.22000122070312,218.3300018310547,211.3699951171875,73086200,0.022970156235917524,0.0417223872036534,0.0240945178251187,batch_001,2025-12-06 16:26:34.794553
2020-03-04,SPY,2020,3,2,306.1199951171875,312.8599853515625,313.1000061035156,303.3299865722656,176613400,0.022017477923305294,0.04203302533861675,0.021584768937681922,batch_001,2025-12-06 16:26:20.697858
2020-03-05,GLD,2020,3,3,156.05999755859375,157.49000549316406,157.6199951171875,155.72000122070312,17973500,0.009163193367559849,0.021600945458936538,0.01360203333922233,batch_001,2025-12-06 16:26:46.671433
2020-03-05,QQQ,2020,3,3,212.69000244140625,211.58999633789062,216.36000061035156,210.10000610351562,78705500,-0.00517187498654839,-0.030382205323640554,0.024883706067067607,batch_001,2025-12-06 16:26:34.794553
2020-03-05,SPY,2020,3,3,304.9800109863281,302.4599914550781,308.4700012207031,300.010009765625,186366800,-0.008262900650767468,-0.033241687602835635,0.02238124374907316,batch_001,2025-12-06 16:26:20.697858
2020-03-06,GLD,2020,3,4,158.3300018310547,157.5500030517578,159.25,154.5399932861328,26973400,-0.0049264117367292725,0.00038096105467699815,0.013614896720295292,batch_001,2025-12-06 16:26:46.671433
2020-03-06,QQQ,2020,3,4,204.6699981689453,208.02000427246094,209.14999389648438,202.91000366210938,89828400,0.016367841566844375,-0.0168722157342861,0.024883755221105364,batch_001,2025-12-06 16:26:34.794553
2020-03-06,SPY,2020,3,4,293.1499938964844,297.4599914550781,298.7799987792969,290.2300109863281,228667200,0.014702362777860654,-0.016531112018967953,0.022453484060004126,batch_001,2025-12-06 16:26:20.697858
2020-03-09,GLD,2020,3,0,158.60000610351562,157.80999755859375,159.3699951171875,156.3300018310547,24868700,-0.004981138174775664,0.0016502348575044845,0.013619709821984571,batch_001,2025-12-06 16:26:46.671433
2020-03-09,QQQ,2020,3,0,193.47999572753906,193.57000732421875,201.16000366210938,192.11000061035156,116424000,0.00046522430570260584,-0.06946445847254112,0.02878174106815816,batch_001,2025-12-06 16:26:34.794553
